Review,DocID,title
So easy to put together! Me and a friend put together in about 30mins! My 8year old daughter loved it!,439,barbie
"Great dollhouse, and very easy to assemble.",440,barbie
My girls love it.,441,barbie
"It is gorgeous. Shipping was great came rite on time.  Only thing she can not keep it organized lol , but it wonderful plays with her cousin all the time , it a very large house , and instruction was  derailed  , all the pieces were intact , was  a wonderful Christmas present for my autistic daughter  that is on the spectrum but she is highly functuit teaches her a lot , I will recomd this product to every child and adult , as I as well spend time playing doll house with her.  I wounder was is for her or for me hmmm lol , thank you amazon.",442,barbie
This house is used daily by our 1 and 3 year old grand kids. Took a while to assemble but durable.,443,barbie
Great purchase,444,barbie
My granddaughter loves it.  They put it together themselves within thirty minutes.,445,barbie
"Very Cheap product.  Didn't last long at all.  The elevator lines become entangled so the elevator stopped working after a week.  We were never even able to attach the garage door, it didn't fit and wouldn't stay on.  Most side items are so small, they are a choking hazard for dogs and smaller kids.  This product should have been sold for $20; not worth the money.",446,barbie
"Great for a child with an active imagination! My daughter invites a diverse group of guests over, i.e. miniature marvel heroes, Disney figurines and small animals, so Barbie enjoys many guests. Easy to set up, but there are many pieces - so have patience.",447,barbie
Very happy with my purchase. It's adorable. Was worried it wouldn't get here in time for my granddaughter's birthday. But it has and I couldn't be happier. Received it very quickly.,448,barbie
It was in good shape,449,barbie
Our Granddaughter loved this Christmas gift!,450,barbie
My daughter loves this doll house.,451,barbie
"It's so nice and big.  It took me about an hour putting it together, instructions were on youtube.",452,barbie
good,453,barbie
They loved it,454,barbie
"My 4 year old daughter loves this dreamhouse. I love the removable sink, fish tank, grill, that make real sounds.",455,barbie
Fun. Lot of details. Great for the price. Great quality. I,456,barbie
Easy to put together and my daughter loves it. My only complaint is the elevator gets stuck constantly,457,barbie
"Barbie Dream house was the Christmas gift for my daughters 8 and 5 years old. They loved it very much, I saw there eyes shining while assembling it and they spend the whole day playing with it. Actually, I realized also that it was the dream house of my wife also!!",458,barbie
It was great daughter loved it great price compare to toys r us,459,barbie
My daughter just loves this house!,460,barbie
My daughter was so happy when Santa brought the dream house. The look in her face was worth the price.,461,barbie
I bought this for my 4-year-old niece who is absolutely picky about her the quality of toys. This is a perfect size and keeps her entertained!,462,barbie
loved it,463,barbie
Elevator on the side broke the first day... but my daughter loves it and just pretends it does...,464,barbie
For My Granddaughter. She loves it.,465,barbie
My Girls loved it!!!,466,barbie
Love it,467,barbie
I thought this would be like the one from last year hard to put together but thankfully it was the opposite. My 8 and 6 yr old was able to put it together,468,barbie
"Very nice, my daughters loved it.",469,barbie
"very good she was so happy, Santa came to her house!!",470,barbie
My granddaughter is four and she loves it! It was easy to put together. I did it while watching a movie.,471,barbie
Elevator broke a few times. Works better after some modifications. Was expecting better quality for the price.,472,barbie
I bought this for my granddaughter for her 3rd birthday.  We love it and enjoy playing together.,473,barbie
my daughter loves it it comes with sound effects love it.,474,barbie
"As a father, I actually enjoy making the elevator and garage go up and down. Don't ask but I find it enjoyable. My daughters always want me to play with them so I have to find some sort of enjoyment. Don't judge me!",475,barbie
"My daughters love this! They play with it every day, well made, easy to put together. Fun details.",476,barbie
My 5 year old loves it. Good quality.,477,barbie
MY GRANDDAUGHTER JUST LOVED IT.,478,barbie
"My daughter loves this and it was relatively easy to assemble (other than the garage door and the elevator... also the 2 things that keep getting stuck or coming apart). I'm perplexed by the vanity/dresser... if you choose to flip it around and take the sink off to add the fan/tank, then you have no sink in the bathroom. It would have made MUCH more sense to include 2 of them. I didn't even bother to show my daughter that they were interchangeable. She just puts the fan and the tank on the floor of different rooms... didn't want to lead to anger on her part for not having a sink in the bathroom if she used it as a dresser.",479,barbie
It was great thx,480,barbie
"Just what we expected, however nothing like the ones from the old days.This house has all necessary accessories the only down side is that has only one bedroom, it might need an expansion <U+0001F60A>.My daughter is playing with it every time she can, and my son joins her with a ken I bought for him.",481,barbie
"Daughters, 5 and 8 LOVED it. Sooo many cool little details and parts. Awesome Christmas surprise!",482,barbie
The picture just does not do it justice as to the height and detail of this house. It took me 2 hours to put together by myself. The only complaint I have is the stickers. I wish the MFG would just put ALL the stickers where they need to go ahead of time and not just few. All in all my six year old was very happy on Christmas morning.,483,barbie
"I was surprised at how easy this was to put together. There was a great YouTube video I found that made it very simple. My 4 year old daughter was thrilled was this and plays with it daily. It comes with a lot of accessories. My daughter particularly likes the animated accessories, like the fish tank and fan. Apparently you can put your smart phone where barbie's TV goes to make it like barbie is actually watching TV. My phone (iPhone 6 plus) is too big for this, but I think the regular sized iPhone would work.",484,barbie
"My granddaughter loved it, but the box was a little beat up!",485,barbie
Granddaughter loves it!,486,barbie
"Good toys , very nice",487,barbie
"The name says it all.  This was very easy to build.  It only took me about an hours, but my daughter loves it.",488,barbie
Easy to assemble and a beautiful house for Barbie!,489,barbie
The dreamhouse showed up in plenty of time. A couple of little pieces were broken but luckily they don't play an important role. Overall I'd say very good buy. I'm sure the granddaughters will enjoy it for years.,490,barbie
Excellent Barbie house. Was actually easier to put together then we thought it would be when we first saw all the parts. Took two adults about 15-20 minutes after all the parts were out. Kids will spend hours playing with this!,491,barbie
House came as expected. The side of the garage was broken and a few of the smaller pieces were missing. Probably wouldn't buy a big product with lots of pieces online again.,492,barbie
Love it for it to be a used product it is in really nice condition thanks a lot!!!,493,barbie
"The working garage door and elevator are fabulous.  This went together fairly easily and seems pretty sturdy.  Takes up quite a bit of room, but it is worth it as my grand daughter loves it.  Played with it all day on Christmas.  She loves all the accessories and the fact that she can move her ""princess"" barbies from one floor to the other.  Well worth the price.",494,barbie
"I was a little bummed with this Barbie house. One item controls 3 different sounds so you can only use the sink, the fan or the fish tank at one time. Also if you take the table out of the bathroom to use the fish tank or fan then the toilet no longer makes noise. The previous Barbie house had so many sounds and lights that this is a disappointment.",495,barbie
Made a Granddaughter's Christmas come true.,496,barbie
"Perfect, my granddaughter loves it..",497,barbie
Got This for both of my grands They absolutely love them,498,barbie
My daughters favorite toy.,499,barbie
Perfect. My nice could not be happier.,500,barbie
