Review,DocID,title
"When I had first got the phone (from Third-Party) it wouldn't even turn on for like a whole 2 hours. Finally, I get it to turn on and the screen starts to act funny over the course of 3 weeks. Mind you I not once did I dropped the phone. So I tried to return the phone and had to wait decades from a response from the seller by the time the warranty is over. Now I'm stuck with this malfunctioning iPhone with no way of getting my money back!",491,iphone
"great product ,perhaps with higher than 16 GB.",492,iphone
excellent product,493,iphone
Loved everything about my new phone. Disappointed I can not get my Find My Friends app on my new phone. Just had an software update and hoped that would alleviate my problem - but it didn't. I still haven't found a solution.,494,iphone
"I only had this phone 7 months and it has quit . Had it in a case and all , it just quit on me.",495,iphone
"learned my lesson. sure enough I am stuck with a phone that Locks up and screen won't respond . Haven't had long at all bought it June 16th, its August 2nd. , and  yes won't buy used again. My first bad purchase on Amazon. Still have my iphone 5s so guess when this thing just flat out won't work least I didn't get rid of it. But now out 290 bucks,,",496,iphone
Beautiful gray color for my iphone 6 white.,497,iphone
"This product is faulty.  I have been advised by Apple that the product is a fraud.  Faulty screen, damaged cosmetic features (camera lens), vibrate function doesn't work.",498,iphone
Excellent Phone and Great price. Highly recommendable!!!!,499,iphone
So far came as described my son was very satisfied I just got it but so far so good <U+0001F60A>,500,iphone
